go_id	name
GO:0004353	L-glutamate dehydrogenase [NAD(P)+] activity
GO:0004354	L-glutamate dehydrogenase (NADP+) activity
GO:0004356	glutamine synthetase activity
GO:0004357	glutamate-cysteine ligase activity
GO:0004358	L-glutamate N-acetyltransferase activity, acting on acetyl-L-ornithine as donor
GO:0004359	glutaminase activity
GO:0004360	L-glutamine:D-fructose-6-phosphate transaminase (isomerizing) activity
GO:0004362	glutathione-disulfide reductase (NADPH) activity
GO:0004363	glutathione synthase activity
GO:0004364	glutathione transferase activity
GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
GO:0004366	glycerol-3-phosphate O-acyltransferase activity
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity
GO:0004370	glycerol kinase activity
GO:0004371	glycerone kinase activity
GO:0004372	glycine hydroxymethyltransferase activity
GO:0004373	alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity
GO:0004375	glycine dehydrogenase (decarboxylating) activity
GO:0004376	GPI mannosyltransferase activity
GO:0004377	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity
GO:0004378	GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity
GO:0004385	GMP kinase activity
GO:0004386	helicase activity
GO:0004392	heme oxygenase (decyclizing) activity
GO:0004399	histidinol dehydrogenase activity
GO:0004400	L-histidinol-phosphate:2-oxoglutarate transaminase activity
GO:0004401	histidinol-phosphatase activity
GO:0004402	histone acetyltransferase activity
GO:0004407	histone deacetylase activity
GO:0004411	homogentisate 1,2-dioxygenase activity
GO:0004412	homoserine dehydrogenase activity
GO:0004413	homoserine kinase activity
GO:0004416	hydroxyacylglutathione hydrolase activity
GO:0004417	hydroxyethylthiazole kinase activity
GO:0004418	hydroxymethylbilane synthase activity
GO:0004419	hydroxymethylglutaryl-CoA lyase activity
GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity
GO:0004421	hydroxymethylglutaryl-CoA synthase activity
GO:0004422	hypoxanthine phosphoribosyltransferase activity
GO:0004424	imidazoleglycerol-phosphate dehydratase activity
GO:0004425	indole-3-glycerol-phosphate synthase activity
GO:0004427	inorganic diphosphate phosphatase activity
GO:0004430	1-phosphatidylinositol 4-kinase activity
GO:0004435	phosphatidylinositol-4,5-bisphosphate phospholipase C activity
GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity
GO:0004441	inositol-1,4-bisphosphate 1-phosphatase activity
GO:0004445	inositol-polyphosphate 5-phosphatase activity
GO:0004449	isocitrate dehydrogenase (NAD+) activity
GO:0004450	isocitrate dehydrogenase (NADP+) activity
GO:0004451	isocitrate lyase activity
GO:0004452	isopentenyl-diphosphate delta-isomerase activity
GO:0004455	ketol-acid reductoisomerase activity
GO:0004458	D-lactate dehydrogenase (cytochrome) activity
GO:0004459	L-lactate dehydrogenase (NAD+) activity
GO:0004462	lactoylglutathione lyase activity
GO:0004464	leukotriene-C4 synthase activity
GO:0004467	long-chain fatty acid-CoA ligase activity
GO:0004470	malic enzyme activity
GO:0004471	malate dehydrogenase (decarboxylating) (NAD+) activity
GO:0004473	malate dehydrogenase (decarboxylating) (NADP+) activity
GO:0004474	malate synthase activity
GO:0004475	mannose-1-phosphate guanylyltransferase (GTP) activity
GO:0004476	mannose-6-phosphate isomerase activity
GO:0004477	methenyltetrahydrofolate cyclohydrolase activity
GO:0004478	methionine adenosyltransferase activity
GO:0004479	methionyl-tRNA formyltransferase activity
GO:0004482	mRNA 5'-cap (guanine-N7-)-methyltransferase activity
GO:0004484	mRNA guanylyltransferase activity
GO:0004485	methylcrotonoyl-CoA carboxylase activity
GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity
GO:0004490	methylglutaconyl-CoA hydratase activity
GO:0004491	methylmalonate-semialdehyde dehydrogenase (acylating, NAD) activity
GO:0004496	mevalonate kinase activity
GO:0004497	monooxygenase activity
GO:0004499	N,N-dimethylaniline monooxygenase activity
GO:0004506	squalene monooxygenase activity
GO:0004512	inositol-3-phosphate synthase activity
GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity
GO:0004515	nicotinate-nucleotide adenylyltransferase activity
GO:0004516	nicotinate phosphoribosyltransferase activity
GO:0004518	nuclease activity
GO:0004519	endonuclease activity
GO:0004520	DNA endonuclease activity
GO:0004521	RNA endonuclease activity
GO:0004523	RNA-DNA hybrid ribonuclease activity
GO:0004525	ribonuclease III activity
GO:0004526	ribonuclease P activity
GO:0004527	exonuclease activity
GO:0004528	phosphodiesterase I activity
GO:0004532	RNA exonuclease activity
GO:0004534	5'-3' RNA exonuclease activity
GO:0004535	poly(A)-specific ribonuclease activity
GO:0004536	DNA nuclease activity
GO:0004540	RNA nuclease activity
GO:0004550	nucleoside diphosphate kinase activity
GO:0004551	dinucleotide phosphatase activity
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0004555	alpha,alpha-trehalase activity
GO:0004556	alpha-amylase activity
GO:0004557	alpha-galactosidase activity
GO:0004558	alpha-1,4-glucosidase activity
GO:0004559	alpha-mannosidase activity
GO:0004560	alpha-L-fucosidase activity
GO:0004561	alpha-N-acetylglucosaminidase activity
GO:0004563	beta-N-acetylhexosaminidase activity
GO:0004564	beta-fructofuranosidase activity
GO:0004565	beta-galactosidase activity
GO:0004566	beta-glucuronidase activity
GO:0004567	beta-mannosidase activity
GO:0004568	chitinase activity
GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity
GO:0004572	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity
GO:0004573	Glc3Man9GlcNAc2 oligosaccharide glucosidase activity
GO:0004575	sucrose alpha-glucosidase activity
GO:0004576	oligosaccharyl transferase activity
GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity
GO:0004578	chitobiosyldiphosphodolichol beta-mannosyltransferase activity
GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity
GO:0004581	dolichyl-phosphate beta-glucosyltransferase activity
GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity
GO:0004585	ornithine carbamoyltransferase activity
GO:0004586	ornithine decarboxylase activity
GO:0004587	L-ornithine transaminase activity
GO:0004588	orotate phosphoribosyltransferase activity
GO:0004590	orotidine-5'-phosphate decarboxylase activity
GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity
GO:0004592	pantoate-beta-alanine ligase activity
GO:0004594	pantothenate kinase activity
GO:0004595	pantetheine-phosphate adenylyltransferase activity
GO:0004596	protein-N-terminal amino-acid acetyltransferase activity
GO:0004601	peroxidase activity
GO:0004602	glutathione peroxidase activity
GO:0004604	phosphoadenylyl-sulfate reductase (thioredoxin) activity
GO:0004605	phosphatidate cytidylyltransferase activity
GO:0004608	phosphatidylethanolamine N-methyltransferase activity
GO:0004609	phosphatidylserine decarboxylase activity
GO:0004610	phosphoacetylglucosamine mutase activity
GO:0004611	phosphoenolpyruvate carboxykinase activity
GO:0004612	phosphoenolpyruvate carboxykinase (ATP) activity
GO:0004614	phosphoglucomutase activity
GO:0004615	phosphomannomutase activity
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity
GO:0004617	phosphoglycerate dehydrogenase activity
GO:0004618	phosphoglycerate kinase activity
GO:0004619	phosphoglycerate mutase activity
GO:0004620	glycerophospholipase activity
GO:0004623	A2-type glycerophospholipase activity
GO:0004629	C-type glycerophospholipase activity
GO:0004630	D-type glycerophospholipase activity
GO:0004631	phosphomevalonate kinase activity
GO:0004632	phosphopantothenate--cysteine ligase activity
GO:0004633	phosphopantothenoylcysteine decarboxylase activity
GO:0004634	phosphopyruvate hydratase activity
GO:0004635	phosphoribosyl-AMP cyclohydrolase activity
GO:0004636	phosphoribosyl-ATP diphosphatase activity
GO:0004637	phosphoribosylamine-glycine ligase activity
GO:0004638	phosphoribosylaminoimidazole carboxylase activity
GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity
GO:0004640	phosphoribosylanthranilate isomerase activity
GO:0004641	phosphoribosylformylglycinamidine cyclo-ligase activity
GO:0004642	phosphoribosylformylglycinamidine synthase activity
GO:0004643	phosphoribosylaminoimidazolecarboxamide formyltransferase activity
GO:0004644	phosphoribosylglycinamide formyltransferase activity
GO:0004645	1,4-alpha-oligoglucan phosphorylase activity
GO:0004648	O-phospho-L-serine:2-oxoglutarate transaminase activity
GO:0004649	poly(ADP-ribose) glycohydrolase activity
GO:0004650	polygalacturonase activity
GO:0004654	polyribonucleotide nucleotidyltransferase activity
GO:0004655	porphobilinogen synthase activity
GO:0004656	procollagen-proline 4-dioxygenase activity
GO:0004657	proline dehydrogenase activity
GO:0004659	prenyltransferase activity
GO:0004660	protein farnesyltransferase activity
GO:0004662	CAAX-protein geranylgeranyltransferase activity
GO:0004663	Rab geranylgeranyltransferase activity
GO:0004664	prephenate dehydratase activity
GO:0004665	prephenate dehydrogenase (NADP+) activity
GO:0004668	protein-arginine deiminase activity
GO:0004671	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity
GO:0004672	protein kinase activity
GO:0004673	protein histidine kinase activity
GO:0004674	protein serine/threonine kinase activity
GO:0004675	transmembrane receptor protein serine/threonine kinase activity
GO:0004683	calcium/calmodulin-dependent protein kinase activity
GO:0004691	cAMP-dependent protein kinase activity
GO:0004693	cyclin-dependent protein serine/threonine kinase activity
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity
GO:0004707	MAP kinase activity
GO:0004708	MAP kinase kinase activity
GO:0004709	MAP kinase kinase kinase activity
GO:0004712	protein serine/threonine/tyrosine kinase activity
GO:0004713	protein tyrosine kinase activity
GO:0004714	transmembrane receptor protein tyrosine kinase activity
GO:0004715	non-membrane spanning protein tyrosine kinase activity
GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity
GO:0004721	phosphoprotein phosphatase activity
GO:0004722	protein serine/threonine phosphatase activity
GO:0004725	protein tyrosine phosphatase activity
GO:0004729	protoporphyrinogen oxidase activity, oxygen as acceptor
GO:0004730	pseudouridylate synthase activity
GO:0004733	pyridoxamine phosphate oxidase activity
GO:0004735	pyrroline-5-carboxylate reductase activity
GO:0004737	pyruvate decarboxylase activity
GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity
GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity
GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity
GO:0004743	pyruvate kinase activity
GO:0004746	riboflavin synthase activity
GO:0004747	ribokinase activity
GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
GO:0004749	ribose phosphate diphosphokinase activity
GO:0004750	D-ribulose-phosphate 3-epimerase activity
GO:0004751	ribose-5-phosphate isomerase activity
GO:0004753	saccharopine dehydrogenase activity
GO:0004758	serine C-palmitoyltransferase activity
GO:0004760	L-serine:pyruvate transaminase activity
GO:0004764	shikimate 3-dehydrogenase (NADP+) activity
GO:0004765	shikimate kinase activity
GO:0004766	spermidine synthase activity
GO:0004768	stearoyl-CoA 9-desaturase activity
GO:0004769	steroid Delta-isomerase activity
GO:0004775	succinate-CoA ligase (ADP-forming) activity
GO:0004776	succinate-CoA ligase (GDP-forming) activity
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity
GO:0004781	sulfate adenylyltransferase (ATP) activity
GO:0004784	superoxide dismutase activity
GO:0004788	thiamine diphosphokinase activity
GO:0004789	thiamine-phosphate diphosphorylase activity
GO:0004791	thioredoxin-disulfide reductase (NADPH) activity
GO:0004792	thiosulfate-cyanide sulfurtransferase activity
GO:0004794	threonine deaminase activity
GO:0004795	threonine synthase activity
GO:0004797	thymidine kinase activity
GO:0004798	dTMP kinase activity
GO:0004799	thymidylate synthase activity
GO:0004801	transaldolase activity
GO:0004802	transketolase activity
GO:0004803	transposase activity
GO:0004805	trehalose-phosphatase activity
GO:0004806	triacylglycerol lipase activity
GO:0004807	triose-phosphate isomerase activity
GO:0004812	aminoacyl-tRNA ligase activity
GO:0004813	alanine-tRNA ligase activity
GO:0004814	arginine-tRNA ligase activity
GO:0004815	aspartate-tRNA ligase activity
GO:0004816	asparagine-tRNA ligase activity
GO:0004817	cysteine-tRNA ligase activity
GO:0004818	glutamate-tRNA ligase activity
GO:0004819	glutamine-tRNA ligase activity
GO:0004820	glycine-tRNA ligase activity
GO:0004821	histidine-tRNA ligase activity
GO:0004822	isoleucine-tRNA ligase activity
GO:0004823	leucine-tRNA ligase activity
GO:0004824	lysine-tRNA ligase activity
GO:0004825	methionine-tRNA ligase activity
GO:0004826	phenylalanine-tRNA ligase activity
GO:0004827	proline-tRNA ligase activity
GO:0004828	serine-tRNA ligase activity
GO:0004829	threonine-tRNA ligase activity
GO:0004830	tryptophan-tRNA ligase activity
GO:0004831	tyrosine-tRNA ligase activity
GO:0004832	valine-tRNA ligase activity
GO:0004834	tryptophan synthase activity
GO:0004837	tyrosine decarboxylase activity
GO:0004838	L-tyrosine:2-oxoglutarate transaminase activity
GO:0004839	ubiquitin activating enzyme activity
GO:0004842	ubiquitin-protein transferase activity
GO:0004843	cysteine-type deubiquitinase activity
GO:0004844	uracil DNA N-glycosylase activity
GO:0004845	uracil phosphoribosyltransferase activity
GO:0004846	urate oxidase activity
GO:0004848	ureidoglycolate hydrolase activity
GO:0004849	uridine kinase activity
GO:0004851	uroporphyrin-III C-methyltransferase activity
GO:0004852	uroporphyrinogen-III synthase activity
GO:0004853	uroporphyrinogen decarboxylase activity
GO:0004854	xanthine dehydrogenase activity
GO:0004856	D-xylulokinase activity
GO:0004857	enzyme inhibitor activity
GO:0004860	protein kinase inhibitor activity
GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity
GO:0004864	protein phosphatase inhibitor activity
GO:0004865	protein serine/threonine phosphatase inhibitor activity
GO:0004866	endopeptidase inhibitor activity
GO:0004867	serine-type endopeptidase inhibitor activity
GO:0004869	cysteine-type endopeptidase inhibitor activity
GO:0004930	G protein-coupled receptor activity
GO:0004970	glutamate-gated receptor activity
GO:0005047	signal recognition particle binding
GO:0005048	signal sequence receptor activity
GO:0005049	nuclear export signal receptor activity
GO:0005052	peroxisome matrix targeting signal-1 binding
GO:0005053	peroxisome matrix targeting signal-2 binding
GO:0005078	MAP kinase scaffold activity
GO:0005080	protein kinase C binding
GO:0005085	guanyl-nucleotide exchange factor activity
GO:0005092	GDP-dissociation inhibitor activity
GO:0005093	Rab GDP-dissociation inhibitor activity
GO:0005094	Rho GDP-dissociation inhibitor activity
GO:0005096	GTPase activator activity
GO:0005102	signaling receptor binding
GO:0005125	cytokine activity
GO:0005179	hormone activity
GO:0005198	structural molecule activity
GO:0005199	structural constituent of cell wall
GO:0005200	structural constituent of cytoskeleton
GO:0005215	transporter activity
GO:0005216	monoatomic ion channel activity
GO:0005222	intracellularly cAMP-activated cation channel activity
GO:0005227	calcium-activated cation channel activity
GO:0005242	inward rectifier potassium channel activity
GO:0005245	voltage-gated calcium channel activity
GO:0005246	calcium channel regulator activity
GO:0005247	voltage-gated chloride channel activity
GO:0005249	voltage-gated potassium channel activity
GO:0005254	chloride channel activity
