go_id	seq_id
GO:0003677	WP_250121260.1
GO:0006351	WP_250121260.1
GO:0006355	WP_250121260.1
GO:0008800	WP_250124883.1
GO:0030655	WP_250124883.1
GO:0046677	WP_250124883.1
GO:0005385	WP_250121382.1
GO:0005886	WP_250121382.1
GO:0000271	WP_250124996.1
GO:0005829	WP_250124996.1
GO:0008830	WP_250124996.1
GO:0019305	WP_250124996.1
GO:0005524	WP_250125400.1
GO:0005525	WP_250125400.1
GO:0008820	WP_250125400.1
GO:0009236	WP_250125400.1
GO:0043752	WP_250125400.1
GO:0006816	WP_346016727.1
GO:0016020	WP_346016727.1
GO:0046873	WP_346016727.1
GO:0000287	WP_250122854.1
GO:0004427	WP_250122854.1
GO:0005737	WP_250122854.1
GO:0006796	WP_250122854.1
GO:0005524	WP_250123907.1
GO:0005886	WP_250123907.1
GO:0008556	WP_250123907.1
GO:0005829	WP_250123015.1
GO:0008830	WP_250123015.1
GO:0009103	WP_250123015.1
GO:0019305	WP_250123015.1
GO:0005886	WP_250124853.1
GO:0010181	WP_250124853.1
GO:0016679	WP_250124853.1
GO:0020037	WP_250124853.1
GO:0003677	WP_250121926.1
GO:0004803	WP_250121926.1
GO:0006313	WP_250121926.1
GO:0003674	WP_250123638.1
GO:0005829	WP_250122035.1
GO:0006753	WP_250122035.1
GO:0016787	WP_250122035.1
GO:0019693	WP_250122035.1
GO:0004020	WP_250122674.1
GO:0004781	WP_250122674.1
GO:0005524	WP_250122674.1
GO:0005737	WP_250122674.1
GO:0010134	WP_250122674.1
GO:0019379	WP_250122674.1
GO:0070814	WP_250122674.1
GO:0003677	WP_346016658.1
GO:0006351	WP_346016658.1
GO:0004176	WP_346016616.1
GO:0004252	WP_346016616.1
GO:0005737	WP_346016616.1
GO:0006515	WP_346016616.1
GO:0009368	WP_346016616.1
GO:0051117	WP_346016616.1
GO:0005198	WP_250124050.1
GO:0008654	WP_250124050.1
GO:0009247	WP_250124050.1
GO:0016747	WP_250124050.1
GO:0031469	WP_250124050.1
GO:0046493	WP_250124050.1
GO:1901271	WP_250124050.1
GO:0004519	WP_250124737.1
GO:0005488	WP_250123571.1
GO:0009055	WP_250123146.1
GO:0020037	WP_250123146.1
GO:0004519	WP_250121224.1
GO:0006412	WP_250121781.1
GO:0042586	WP_250121781.1
GO:0046872	WP_250121781.1
GO:0008199	WP_250124608.1
GO:0016722	WP_250124608.1
GO:0003676	WP_250123976.1
GO:0006304	WP_250123976.1
GO:0008757	WP_250123976.1
GO:0009008	WP_250123976.1
GO:0044355	WP_250123976.1
GO:0045814	WP_250123976.1
GO:0005737	WP_346016566.1
GO:0006535	WP_346016566.1
GO:0009001	WP_346016566.1
GO:0031470	WP_346016566.1
GO:0043886	WP_346016566.1
GO:0003676	WP_256478992.1
GO:0003964	WP_256478992.1
GO:0004519	WP_256478992.1
GO:0008270	WP_256478992.1
GO:0004364	WP_250123314.1
GO:0005886	WP_250125675.1
GO:0003677	WP_250126847.1
GO:0004803	WP_250126847.1
GO:0006313	WP_250126847.1
GO:0005886	WP_250122057.1
GO:0008781	WP_250122646.1
GO:0009103	WP_250122646.1
GO:0019143	WP_250122646.1
GO:0046872	WP_250122646.1
GO:0003746	WP_250124439.1
GO:0005829	WP_250124439.1
GO:0043043	WP_250124439.1
GO:0015267	WP_250125256.1
GO:0016020	WP_250125256.1
GO:0006816	WP_250121256.1
GO:0016020	WP_250121256.1
GO:0046873	WP_250121256.1
GO:0004020	WP_250123703.1
GO:0004781	WP_250123703.1
GO:0005524	WP_250123703.1
GO:0005737	WP_250123703.1
GO:0010134	WP_250123703.1
GO:0019379	WP_250123703.1
GO:0070814	WP_250123703.1
GO:0016836	WP_250121772.1
GO:0003677	WP_250126639.1
GO:0006351	WP_250126639.1
GO:0006355	WP_250126639.1
GO:0016772	WP_250126639.1
GO:0140110	WP_250126639.1
GO:0005524	WP_250125618.1
GO:0008817	WP_250125618.1
GO:0009236	WP_250125618.1
GO:0000917	WP_250125575.1
GO:0005737	WP_250125575.1
GO:0043093	WP_250125575.1
GO:0005886	WP_250123994.1
GO:0006782	WP_250123994.1
GO:0046872	WP_250123994.1
GO:0070818	WP_250123994.1
GO:0004844	WP_346016683.1
GO:0006285	WP_346016683.1
GO:0008263	WP_346016683.1
GO:0003677	WP_250124308.1
GO:0000976	WP_250121408.1
GO:0003700	WP_250121408.1
GO:0003676	WP_250121630.1
GO:0010467	WP_250121630.1
GO:0010468	WP_250121630.1
GO:0032774	WP_250121630.1
GO:0140110	WP_250121630.1
GO:2001141	WP_250121630.1
GO:0110165	WP_250121864.1
GO:0005622	WP_250125826.1
GO:0004519	WP_250122811.1
GO:0005886	WP_250121834.1
GO:0016831	WP_250124866.1
GO:0005506	WP_250124014.1
GO:0008610	WP_250124014.1
GO:0016491	WP_250124014.1
GO:0016757	WP_250125820.1
GO:0005506	WP_250126184.1
GO:0008137	WP_250126184.1
GO:0019684	WP_250126184.1
GO:0031676	WP_250126184.1
GO:0048038	WP_250126184.1
GO:0051539	WP_250126184.1
GO:0003677	WP_250126568.1
GO:0006310	WP_250126568.1
GO:0015074	WP_250126568.1
GO:0008152	WP_250124291.1
GO:0008168	WP_250124291.1
GO:0004017	WP_250125975.1
GO:0005524	WP_250125975.1
GO:0005737	WP_250125975.1
GO:0044209	WP_250125975.1
GO:0016829	WP_250125431.1
GO:0017006	WP_250125431.1
GO:0003677	WP_250124935.1
GO:0006310	WP_250124935.1
GO:0015074	WP_250124935.1
GO:0004601	WP_250122745.1
GO:0008199	WP_250125417.1
GO:0016722	WP_250125417.1
GO:0005886	WP_250125537.1
GO:0015171	WP_250125537.1
GO:0005737	WP_250124368.1
GO:0008080	WP_250124368.1
GO:0010411	WP_250126533.1
GO:0110165	WP_250124585.1
GO:0016407	WP_346016699.1
GO:0043232	WP_346016699.1
GO:0003839	WP_346016667.1
GO:0016740	WP_346016667.1
GO:0009055	WP_250126545.1
GO:0010181	WP_250126545.1
GO:0016037	WP_250124469.1
GO:0030089	WP_250124469.1
GO:0031404	WP_250124469.1
GO:0016747	WP_250125481.1
GO:0005829	WP_250123045.1
GO:0006935	WP_250123045.1
GO:0007165	WP_250123045.1
GO:0016747	WP_250126287.1
GO:0008870	WP_250126187.1
GO:0031470	WP_250126187.1
GO:0043886	WP_250126187.1
GO:0003676	WP_250125147.1
GO:0004519	WP_250125147.1
GO:0008270	WP_250125147.1
GO:0003677	WP_250126347.1
GO:0004803	WP_250126347.1
GO:0006313	WP_250126347.1
GO:0004519	WP_250122900.1
GO:0006412	WP_250125156.1
GO:0042586	WP_250125156.1
GO:0046872	WP_250125156.1
GO:0005509	WP_250125464.1
GO:0009654	WP_250125464.1
GO:0015979	WP_250125464.1
GO:0019898	WP_250125464.1
GO:0000287	WP_250121455.1
GO:0003677	WP_250121455.1
GO:0005737	WP_250121455.1
GO:0006281	WP_250121455.1
GO:0006310	WP_250121455.1
GO:0008821	WP_250121455.1
GO:0048476	WP_250121455.1
GO:0016020	WP_250121755.1
GO:0016491	WP_250121755.1
GO:0048038	WP_250121755.1
GO:0003674	WP_250124422.1
GO:0009055	WP_250123917.1
GO:0010181	WP_250123917.1
GO:0005737	WP_250124051.1
GO:0006633	WP_250124051.1
GO:0009245	WP_250124051.1
GO:0016020	WP_250124051.1
GO:0019171	WP_250124051.1
GO:0008168	WP_250126442.1
GO:0032259	WP_250126442.1
GO:0000256	WP_250125597.1
GO:0004848	WP_250125597.1
GO:0006144	WP_250125597.1
GO:0050385	WP_250125597.1
GO:0004725	WP_250123673.1
GO:0000049	WP_250125982.1
GO:0003735	WP_250125982.1
GO:0005840	WP_250125982.1
GO:0006412	WP_250125982.1
GO:0019843	WP_250125982.1
GO:1990904	WP_250125982.1
GO:0003677	WP_250123548.1
GO:0005524	WP_250123548.1
GO:0006351	WP_250123548.1
GO:0008270	WP_250123548.1
GO:0045892	WP_250123548.1
GO:0004540	WP_346016619.1
GO:0009538	WP_250124373.1
GO:0015979	WP_250124373.1
GO:0031676	WP_250124373.1
GO:0005975	WP_250123331.1
GO:0005507	WP_250122614.1
GO:0009055	WP_250122614.1
GO:0004222	WP_250123383.1
GO:0004521	WP_250123383.1
GO:0005737	WP_250123383.1
GO:0006364	WP_250123383.1
GO:0008270	WP_250123383.1
GO:0005829	WP_250123115.1
GO:0006935	WP_250123115.1
GO:0007165	WP_250123115.1
GO:0003700	WP_250123753.1
GO:0006351	WP_250123753.1
GO:0043565	WP_250123753.1
GO:0032559	WP_250123509.1
GO:0043168	WP_250123509.1
GO:0006313	WP_250126439.1
GO:0009408	WP_250126072.1
GO:0016758	WP_250122668.1
GO:0005886	WP_250125704.1
GO:0002055	WP_250123100.1
GO:0003999	WP_250123100.1
GO:0005737	WP_250123100.1
GO:0006166	WP_250123100.1
GO:0006168	WP_250123100.1
GO:0016208	WP_250123100.1
GO:0044209	WP_250123100.1
GO:0016747	WP_250123990.1
GO:0005886	WP_250126125.1
GO:0008444	WP_250126125.1
GO:0046474	WP_250126125.1
GO:0005737	WP_346016835.1
GO:0006535	WP_346016835.1
GO:0009001	WP_346016835.1
GO:0031470	WP_346016835.1
GO:0043886	WP_346016835.1
GO:0008781	WP_250124992.1
GO:0009103	WP_250124992.1
GO:0019143	WP_250124992.1
GO:0046872	WP_250124992.1
GO:0008080	WP_250121978.1
GO:0003676	WP_250126183.1
GO:0006310	WP_250126183.1
GO:0032196	WP_250126183.1
GO:0140097	WP_250126183.1
GO:0002181	WP_250125980.1
GO:0003735	WP_250125980.1
GO:0019843	WP_250125980.1
GO:0022625	WP_250125980.1
GO:0003677	WP_250124725.1
GO:0015627	WP_250124725.1
GO:0015628	WP_250124725.1
GO:0005737	WP_250121970.1
GO:0008962	WP_250121970.1
GO:0016020	WP_256478916.1
GO:0016740	WP_256478916.1
GO:0003989	WP_250124440.1
GO:0006633	WP_250124440.1
GO:0009317	WP_250124440.1
GO:0004845	WP_250124184.1
GO:0006351	WP_250124184.1
GO:0006355	WP_250124184.1
GO:0006777	WP_250123857.1
GO:0030366	WP_250123857.1
GO:0008152	WP_250124371.1
GO:0009522	WP_250124371.1
GO:0030075	WP_250124371.1
GO:0042651	WP_250124371.1
GO:0042717	WP_250124371.1
GO:0098590	WP_250124371.1
GO:0016747	WP_250126836.1
GO:0000160	WP_250125402.1
GO:0003677	WP_250123754.1
GO:0010467	WP_250123754.1
GO:0032774	WP_250123754.1
GO:0140110	WP_250123754.1
GO:0005886	WP_250126296.1
GO:0003735	WP_250125425.1
GO:0006412	WP_250125425.1
GO:0015934	WP_250125425.1
GO:0070180	WP_250125425.1
GO:0016747	WP_250123400.1
GO:0000967	WP_346016792.1
GO:0004518	WP_346016792.1
GO:0005829	WP_346016792.1
GO:0016788	WP_346016792.1
GO:0016740	WP_250122610.1
GO:0031470	WP_250122610.1
GO:0043886	WP_250122610.1
GO:0000287	WP_346016791.1
GO:0004765	WP_346016791.1
GO:0005524	WP_346016791.1
GO:0005829	WP_346016791.1
GO:0008652	WP_346016791.1
GO:0009073	WP_346016791.1
GO:0009423	WP_346016791.1
GO:0016787	WP_250121817.1
GO:0016020	WP_250122368.1
GO:0005886	WP_250121848.1
GO:0003848	WP_250122034.1
GO:0005524	WP_250122034.1
GO:0016301	WP_250122034.1
GO:0046654	WP_250122034.1
GO:0046656	WP_250122034.1
GO:0003743	WP_250123559.1
GO:0005829	WP_250123559.1
GO:0016020	WP_250123559.1
GO:0032790	WP_250123559.1
GO:0043022	WP_250123559.1
GO:0008237	WP_250125483.1
GO:0008238	WP_250125483.1
GO:0019538	WP_250125483.1
GO:0046914	WP_250125483.1
GO:0016037	WP_250122589.1
GO:0030089	WP_250122589.1
GO:0031404	WP_250122589.1
GO:0031676	WP_250125930.1
GO:0045259	WP_250125930.1
GO:0046933	WP_250125930.1
GO:0000049	WP_250122392.1
GO:0016301	WP_250122392.1
GO:0003755	WP_250121538.1
GO:0008168	WP_250126290.1
GO:0012505	WP_250126290.1
GO:0032259	WP_250126290.1
GO:0016746	WP_250122764.1
GO:0031470	WP_250122764.1
GO:0043886	WP_250122764.1
GO:0015979	WP_250125844.1
GO:0030089	WP_250125844.1
GO:0031676	WP_250125844.1
GO:0046872	WP_250125536.1
GO:0008233	WP_250124325.1
GO:0019538	WP_250124325.1
GO:0046677	WP_250122678.1
GO:0047663	WP_250122678.1
GO:0006189	WP_250123196.1
GO:0016829	WP_250123196.1
GO:0034023	WP_250123196.1
GO:0016655	WP_250125994.1
GO:0031676	WP_250125994.1
GO:0048038	WP_250125994.1
GO:0005737	WP_250123877.1
GO:0006415	WP_250123877.1
GO:0043023	WP_250123877.1
GO:0006777	WP_250122910.1
GO:0061799	WP_250122910.1
GO:0004497	WP_250121159.1
GO:0008080	WP_250123764.1
GO:0005886	WP_346016570.1
GO:0005886	WP_250125084.1
GO:0016757	WP_250125084.1
GO:0005829	WP_250121271.1
GO:0006777	WP_250121271.1
GO:0010181	WP_250125798.1
GO:0042602	WP_250125798.1
GO:0005506	WP_250121206.1
GO:0009055	WP_250121206.1
GO:0009523	WP_250121206.1
GO:0015979	WP_250121206.1
GO:0020037	WP_250121206.1
GO:0022904	WP_250121206.1
GO:0003676	WP_250124312.1
GO:0004519	WP_250124312.1
GO:0008270	WP_250124312.1
GO:0004518	WP_250123729.1
GO:0003697	WP_250121164.1
GO:0015979	WP_250121917.1
GO:0030089	WP_250121917.1
GO:0031676	WP_250121917.1
GO:0009055	WP_250121698.1
GO:0009767	WP_250121698.1
GO:0016491	WP_250121698.1
GO:0031676	WP_250121698.1
GO:0016747	WP_250125685.1
GO:0016747	WP_250125725.1
GO:0003735	WP_250125978.1
GO:0005737	WP_250125978.1
GO:0006412	WP_250125978.1
GO:0015935	WP_250125978.1
GO:0019843	WP_250125978.1
GO:0042254	WP_250125978.1
GO:0007154	WP_250124066.1
GO:0023052	WP_250124066.1
GO:0042221	WP_250124066.1
GO:0042330	WP_250124066.1
GO:0050794	WP_250124066.1
GO:0051716	WP_250124066.1
GO:0004674	WP_250124792.1
GO:0005524	WP_250124792.1
GO:0008199	WP_250125415.1
GO:0016722	WP_250125415.1
GO:0004595	WP_250121250.1
GO:0005524	WP_250121250.1
GO:0005737	WP_250121250.1
GO:0015937	WP_250121250.1
GO:0016829	WP_250126591.1
GO:0051213	WP_250126591.1
GO:0000160	WP_250125611.1
GO:0005506	WP_250121205.1
GO:0009055	WP_250121205.1
GO:0009523	WP_250121205.1
GO:0019684	WP_250121205.1
GO:0020037	WP_250121205.1
GO:0022904	WP_250121205.1
GO:0031676	WP_250121205.1
GO:0003824	WP_250124658.1
GO:0003677	WP_346016869.1
GO:0006310	WP_346016869.1
GO:0006351	WP_346016869.1
GO:0015074	WP_346016869.1
GO:0016020	WP_346016559.1
GO:0003824	WP_250125700.1
GO:0046914	WP_250125700.1
GO:0047617	WP_250122351.1
GO:0004860	WP_250122314.1
GO:0015979	WP_250125845.1
GO:0030089	WP_250125845.1
GO:0031676	WP_250125845.1
GO:0046872	WP_250125845.1
GO:0008080	WP_250122881.1
GO:0051920	WP_250122691.1
GO:0003723	WP_346016857.1
GO:0005737	WP_250125145.1
GO:0101006	WP_250125145.1
GO:0005524	WP_250124574.1
GO:0015423	WP_250124574.1
GO:0016887	WP_250124574.1
GO:0055052	WP_250124574.1
GO:1990060	WP_250124574.1
GO:0016020	WP_250122521.1
GO:0022604	WP_250122521.1
GO:0065008	WP_250122521.1
GO:0071944	WP_250122521.1
GO:0015979	WP_250124794.1
GO:0030089	WP_250124794.1
GO:0031676	WP_250124794.1
GO:0016020	WP_250123688.1
GO:0030416	WP_250123688.1
GO:0005829	WP_250121856.1
GO:0003677	WP_250126554.1
GO:0004803	WP_250126554.1
GO:0006313	WP_250126554.1
GO:0003677	WP_250126417.1
GO:0004803	WP_250126417.1
GO:0006313	WP_250126417.1
GO:0016853	WP_250123691.1
GO:0016037	WP_250121891.1
GO:0030089	WP_250121891.1
GO:0031404	WP_250121891.1
GO:0005737	WP_346016646.1
GO:0008080	WP_346016646.1
GO:0008685	WP_250123879.1
GO:0016114	WP_250123879.1
GO:0019288	WP_250123879.1
GO:0046872	WP_250123879.1
GO:0016020	WP_250122040.1
GO:0016779	WP_250122040.1
GO:0035556	WP_250122040.1
GO:0043708	WP_250122040.1
GO:0071944	WP_250122040.1
GO:0090609	WP_250122040.1
GO:1902021	WP_250122040.1
GO:2000146	WP_250122040.1
GO:0003984	WP_250123562.1
GO:0005829	WP_250123562.1
GO:0009097	WP_250123562.1
GO:0009099	WP_250123562.1
GO:1990610	WP_250123562.1
GO:0005622	WP_250126462.1
GO:0006631	WP_250126462.1
GO:0008610	WP_250126462.1
GO:0016780	WP_250126462.1
GO:0046872	WP_250126462.1
GO:0072330	WP_250126462.1
GO:0016772	WP_250121728.1
GO:0016747	WP_250122835.1
GO:0002130	WP_250124000.1
GO:0003723	WP_250124000.1
GO:0005737	WP_250124000.1
GO:0042802	WP_250124000.1
GO:0141098	WP_250124000.1
GO:0141102	WP_250124000.1
GO:0016020	WP_250125100.1
GO:0033013	WP_250125100.1
GO:0046872	WP_250125658.1
GO:0010275	WP_346016808.1
GO:0005506	WP_250122540.1
GO:0016226	WP_250122540.1
GO:0051536	WP_250122540.1
GO:0004462	WP_250122095.1
GO:0046872	WP_250122095.1
GO:0003677	WP_346016686.1
GO:0003700	WP_346016686.1
GO:0006351	WP_346016686.1
GO:0003677	WP_250126153.1
GO:0006310	WP_250126153.1
GO:0032196	WP_250126153.1
GO:0016747	WP_250122243.1
GO:0016020	WP_250126303.1
GO:0022857	WP_250126303.1
GO:0015979	WP_250125939.1
GO:0030089	WP_250125939.1
GO:0031676	WP_250125939.1
GO:0003824	WP_256478616.1
GO:0051301	WP_250124437.1
GO:0051304	WP_250124437.1
GO:0003677	WP_250121660.1
GO:0004803	WP_250121660.1
GO:0006313	WP_250121660.1
GO:0003677	WP_250126703.1
GO:0004803	WP_250126703.1
GO:0006313	WP_250126703.1
GO:0003677	WP_250126646.1
GO:0004803	WP_250126646.1
GO:0006313	WP_250126646.1
GO:0016747	WP_250124665.1
GO:0003824	WP_346016623.1
GO:0030151	WP_346016623.1
GO:0030170	WP_346016623.1
GO:0016787	WP_250125435.1
GO:0015979	WP_250125940.1
GO:0030089	WP_250125940.1
GO:0031676	WP_250125940.1
GO:0005622	WP_250124759.1
GO:0019954	WP_250124759.1
GO:0022413	WP_250124759.1
GO:0090529	WP_250124759.1
GO:0016020	WP_250122137.1
GO:0033013	WP_250122137.1
GO:0006631	WP_250126465.1
GO:0008610	WP_250126465.1
GO:0016780	WP_250126465.1
GO:0046872	WP_250126465.1
GO:0072330	WP_250126465.1
GO:0009538	WP_250125720.1
GO:0015979	WP_250125720.1
GO:0031676	WP_250125720.1
GO:0016747	WP_346016758.1
GO:0006488	WP_250124986.1
GO:0016758	WP_250124986.1
GO:0009055	WP_250121376.1
GO:0046872	WP_250121376.1
GO:0051537	WP_250121376.1
GO:0140647	WP_250121376.1
GO:0000976	WP_250123132.1
GO:0003700	WP_250123132.1
GO:0005737	WP_250123132.1
GO:0006351	WP_250123132.1
GO:0008270	WP_250123132.1
GO:0045892	WP_250123132.1
GO:1900376	WP_250123132.1
GO:0004493	WP_250124912.1
GO:0046491	WP_250124912.1
GO:0046872	WP_250124912.1
GO:0051213	WP_250124912.1
GO:0016747	WP_250124005.1
GO:0004190	WP_250123095.1
GO:0005886	WP_250123095.1
GO:0006508	WP_250123095.1
GO:0005509	WP_346016854.1
GO:0009654	WP_346016854.1
GO:0015979	WP_346016854.1
GO:0019898	WP_346016854.1
GO:0047617	WP_250126601.1
GO:0004519	WP_250122359.1
GO:0004540	WP_250122359.1
GO:0110001	WP_250122359.1
GO:0004525	WP_250125113.1
GO:0005737	WP_250125113.1
GO:0006364	WP_250125113.1
GO:0019843	WP_250125113.1
GO:0046872	WP_250123088.1
GO:0003677	WP_250126175.1
GO:0003677	WP_250124055.1
GO:0003700	WP_250124055.1
GO:0006351	WP_250124055.1
GO:0006950	WP_250124055.1
GO:0005575	WP_275983375.1
GO:0015979	WP_250121377.1
GO:0030089	WP_250121377.1
GO:0003824	WP_250121457.1
GO:0005622	WP_250121457.1
GO:0006400	WP_250121457.1
GO:0032559	WP_250121457.1
GO:0035639	WP_250121457.1
GO:0043169	WP_250121457.1
GO:0016020	WP_250122138.1
GO:0033013	WP_250122138.1
GO:0003674	WP_250125091.1
GO:0003676	WP_250125066.1
GO:0006310	WP_250125066.1
GO:0032196	WP_250125066.1
GO:0140097	WP_250125066.1
GO:0016787	WP_250121874.1
GO:0004577	WP_250122669.1
GO:0006488	WP_250122669.1
GO:0016787	WP_250121328.1
GO:0019062	WP_250122339.1
GO:0019867	WP_250122339.1
GO:0030312	WP_250122339.1
GO:0030313	WP_250122339.1
GO:0016740	WP_250122810.1
GO:0003677	WP_250123675.1
GO:0003723	WP_250123675.1
GO:0005829	WP_250123675.1
GO:0070929	WP_250123675.1
GO:0070930	WP_250123675.1
GO:0004577	WP_346016604.1
GO:0006488	WP_346016604.1
GO:0005886	WP_250121370.1
GO:0008381	WP_250121370.1
GO:0003729	WP_250125968.1
GO:0003735	WP_250125968.1
GO:0006412	WP_250125968.1
GO:0017148	WP_250125968.1
GO:0022625	WP_250125968.1
GO:0004550	WP_250124804.1
GO:0005524	WP_250124804.1
GO:0005737	WP_250124804.1
GO:0006183	WP_250124804.1
GO:0006228	WP_250124804.1
GO:0006241	WP_250124804.1
GO:0046872	WP_250124804.1
GO:0000028	WP_250121823.1
GO:0005829	WP_250121823.1
GO:0006412	WP_250121823.1
GO:0003677	WP_250125118.1
GO:0003700	WP_250125118.1
GO:0006351	WP_250125118.1
GO:0016846	WP_250126588.1
GO:0046872	WP_250126588.1
GO:0003677	WP_250126535.1
GO:0003700	WP_250126535.1
GO:0006351	WP_250126535.1
GO:0000160	WP_250121884.1
GO:0003676	WP_250126621.1
GO:0000049	WP_250121275.1
GO:0005737	WP_250121275.1
GO:0019478	WP_250121275.1
GO:0043908	WP_250121275.1
GO:0051500	WP_250121275.1
GO:0106026	WP_250121275.1
GO:0003855	WP_250126137.1
GO:0008652	WP_250126137.1
GO:0009073	WP_250126137.1
GO:0009423	WP_250126137.1
GO:0019631	WP_250126137.1
GO:0016037	WP_250121763.1
GO:0030089	WP_250121763.1
GO:0031404	WP_250121763.1
GO:0000166	WP_275983390.1
GO:0005829	WP_275983390.1
GO:0003676	WP_250126795.1
GO:0016787	WP_250121962.1
GO:0000049	WP_250121287.1
GO:0003735	WP_250121287.1
GO:0006412	WP_250121287.1
GO:0015935	WP_250121287.1
GO:0019843	WP_250121287.1
GO:0016020	WP_250123698.1
GO:0071944	WP_250123698.1
GO:0015035	WP_250123048.1
GO:0003677	WP_250122473.1
GO:0002100	WP_346016876.1
GO:0008270	WP_346016876.1
GO:0052717	WP_346016876.1
GO:0051213	WP_250122612.1
GO:0003677	WP_346016891.1
GO:0004803	WP_346016891.1
GO:0006313	WP_346016891.1
GO:0000160	WP_250123864.1
GO:0051920	WP_250122318.1
GO:0016020	WP_250121853.1
GO:0006313	WP_250123240.1
GO:0016747	WP_250123657.1
GO:0016846	WP_250126419.1
GO:0046872	WP_250126419.1
GO:0005737	WP_250121919.1
GO:0017148	WP_250121919.1
GO:0042256	WP_250121919.1
GO:0043023	WP_250121919.1
GO:0090071	WP_250121919.1
GO:0000287	WP_250124201.1
GO:0004540	WP_250124201.1
GO:0016787	WP_250124201.1
GO:0090729	WP_250124201.1
GO:0003700	WP_250124186.1
GO:0005829	WP_250124186.1
GO:0008835	WP_250121722.1
GO:0003700	WP_346016884.1
GO:0046677	WP_250126721.1
GO:0047663	WP_250126721.1
GO:0003700	WP_250126727.1
GO:0006950	WP_250126727.1
GO:0003700	WP_250122695.1
GO:0006950	WP_250122695.1
GO:0005737	WP_250125292.1
GO:0008379	WP_250125292.1
GO:0034599	WP_250125292.1
GO:0045454	WP_250125292.1
GO:0004518	WP_250125521.1
GO:0004462	WP_250125715.1
GO:0005737	WP_250125715.1
GO:0019243	WP_250125715.1
GO:0046872	WP_250125715.1
GO:0005886	WP_250122071.1
GO:0008381	WP_250122071.1
GO:0016020	WP_250124679.1
GO:0004322	WP_250125248.1
GO:0005829	WP_250125248.1
GO:0008199	WP_250125248.1
GO:0020037	WP_250125248.1
GO:0005886	WP_250121881.1
GO:0005344	WP_250126754.1
GO:0008941	WP_250126754.1
GO:0019825	WP_250126754.1
GO:0020037	WP_250126754.1
GO:0046210	WP_250126754.1
GO:0046872	WP_250126754.1
GO:0071500	WP_250126754.1
GO:0071949	WP_250126754.1
GO:0005344	WP_250121663.1
GO:0008941	WP_250121663.1
GO:0019825	WP_250121663.1
GO:0020037	WP_250121663.1
GO:0046210	WP_250121663.1
GO:0046872	WP_250121663.1
GO:0071500	WP_250121663.1
GO:0071949	WP_250121663.1
GO:0000976	WP_250122266.1
GO:0003700	WP_250122266.1
GO:0006351	WP_250122266.1
GO:0008270	WP_250122266.1
GO:0045892	WP_250122266.1
GO:1900376	WP_250122266.1
GO:0003676	WP_250121398.1
GO:0010467	WP_250121398.1
GO:0032774	WP_250121398.1
GO:0050896	WP_250121398.1
GO:0140110	WP_250121398.1
GO:0004601	WP_250122343.1
GO:0006979	WP_250122343.1
GO:0004462	WP_250122115.1
GO:0046872	WP_250122115.1
GO:0006139	WP_250126064.1
GO:0003677	WP_256478933.1
GO:0003700	WP_256478933.1
GO:0006351	WP_256478933.1
GO:0032993	WP_256478933.1
GO:0050896	WP_250124271.1
GO:0140110	WP_250124271.1
GO:0003677	WP_250122074.1
GO:0008824	WP_250122074.1
GO:0009440	WP_250122074.1
GO:0015979	WP_250122475.1
GO:0031676	WP_250122475.1
GO:0005737	WP_250125480.1
GO:0006979	WP_250125480.1
GO:0008270	WP_250125480.1
GO:0030091	WP_250125480.1
GO:0033743	WP_250125480.1
GO:0005737	WP_250122595.1
GO:0005886	WP_250121840.1
GO:0003676	WP_250126626.1
GO:0004803	WP_250121795.1
GO:0006313	WP_250121795.1
GO:0043565	WP_250121795.1
GO:0003824	WP_256478656.1
GO:0004475	WP_250125065.1
GO:0005976	WP_250125065.1
GO:0009298	WP_250125065.1
GO:0016853	WP_250125065.1
GO:0005737	WP_346016793.1
GO:0006457	WP_346016793.1
GO:0016151	WP_346016793.1
GO:0019627	WP_346016793.1
GO:0051082	WP_346016793.1
GO:0065003	WP_346016793.1
GO:0004364	WP_250124774.1
GO:0016020	WP_250124774.1
GO:0004475	WP_250121284.1
GO:0005976	WP_250121284.1
GO:0009298	WP_250121284.1
GO:0016853	WP_250121284.1
GO:0000160	WP_250124391.1
GO:0003677	WP_250123183.1
GO:0006355	WP_250123183.1
GO:0003677	WP_250126537.1
GO:0003700	WP_250126537.1
GO:0006351	WP_250126537.1
GO:0006826	WP_250122163.1
GO:0030288	WP_250122163.1
GO:0046872	WP_250122163.1
GO:0004856	WP_250124569.1
GO:0005524	WP_250124569.1
GO:0005998	WP_250124569.1
GO:0042732	WP_250124569.1
GO:0009306	WP_275983376.1
GO:0032991	WP_275983376.1
GO:0098776	WP_275983376.1
GO:0110165	WP_275983376.1
GO:0004462	WP_250121515.1
GO:0016740	WP_250121515.1
GO:0046872	WP_250121515.1
GO:0009654	WP_346016849.1
GO:0015979	WP_346016849.1
GO:0019898	WP_346016849.1
GO:0031676	WP_346016849.1
GO:0042549	WP_346016849.1
GO:0016747	WP_250126112.1
GO:0015979	WP_250121374.1
GO:0030075	WP_250121374.1
GO:0030089	WP_250121374.1
GO:0042717	WP_250121374.1
GO:0098590	WP_250121374.1
GO:0000160	WP_250122795.1
GO:0003676	WP_250124980.1
GO:0009408	WP_250126071.1
GO:0005886	WP_250121635.1
GO:0003677	WP_250122078.1
GO:0003700	WP_250122078.1
